TS_UPDATE;USER;make_id;processing_variable;variable_phase;variable_order;variable_value
2023-04-21 05:27:06;;68;PROOF_rel_humidity;4;2;29.1
2023-04-21 05:27:06;;68;PROOF_rel_humidity;6;2;58
2023-04-21 05:27:06;;68;PROOF_temp;6;1;35
2023-04-21 05:27:06;;68;PROOF_temperature;2;1;<fridge temp>
2023-04-21 05:27:06;;68;PROOF_temperature;4;1;20
2023-04-21 05:27:06;;69;PROOF_cabinet;6;3;3
2023-04-21 05:27:06;;69;PROOF_rel_humidity;2;2;52.6
2023-04-21 05:27:06;;69;PROOF_rel_humidity;4;2;57.3
2023-04-21 05:27:06;;69;PROOF_rel_humidity;6;2;60
2023-04-21 05:27:06;;69;PROOF_temp;6;1;35
2023-04-21 05:27:06;;69;PROOF_temperature;2;1;18.899999999999999
2023-04-21 05:27:06;;69;PROOF_temperature;4;1;19.8
2023-04-21 05:27:06;;70;PROOF_cabinet;6;3;2
2023-04-21 05:27:06;;70;PROOF_rel_humidity;2;2;53.5
2023-04-21 05:27:06;;70;PROOF_rel_humidity;4;2;54.1
2023-04-21 05:27:06;;70;PROOF_rel_humidity;6;2;54
2023-04-21 05:27:06;;70;PROOF_temp;6;1;35
2023-04-21 05:27:06;;70;PROOF_temperature;2;1;18.7
2023-04-21 05:27:06;;70;PROOF_temperature;4;1;18.899999999999999
2023-04-21 05:27:06;;71;PROOF_cabinet;6;3;1
2023-04-21 05:27:06;;71;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:06;;71;PROOF_rel_humidity;4;2;55.6
2023-04-21 05:27:06;;71;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:06;;71;PROOF_temp;6;1;35
2023-04-21 05:27:06;;71;PROOF_temperature;2;1;4
2023-04-21 05:27:06;;71;PROOF_temperature;4;1;20.8
2023-04-21 05:27:12;;74;PROOF_rel_humidity;2;2;46.7
2023-04-21 05:27:12;;74;PROOF_rel_humidity;4;2;46.8
2023-04-21 05:27:12;;74;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:12;;74;PROOF_temp;6;1;5
2023-04-21 05:27:12;;74;PROOF_temperature;2;1;18.8
2023-04-21 05:27:12;;74;PROOF_temperature;4;1;18.8
2023-04-21 05:27:12;;75;PROOF_rel_humidity;2;2;47.1
2023-04-21 05:27:12;;75;PROOF_rel_humidity;4;2;52.7
2023-04-21 05:27:12;;75;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:12;;75;PROOF_temp;6;1;5
2023-04-21 05:27:12;;75;PROOF_temperature;2;1;18.899999999999999
2023-04-21 05:27:12;;75;PROOF_temperature;4;1;19.7
2023-04-21 05:27:12;;76;PROOF_rel_humidity;2;2;47.9
2023-04-21 05:27:12;;76;PROOF_rel_humidity;4;2;51.9
2023-04-21 05:27:12;;76;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:12;;76;PROOF_temp;6;1;5
2023-04-21 05:27:12;;76;PROOF_temperature;2;1;19.2
2023-04-21 05:27:12;;76;PROOF_temperature;4;1;19.8
2023-04-21 05:27:12;;78;PROOF_cabinet;6;3;3
2023-04-21 05:27:12;;78;PROOF_rel_humidity;2;2;48.9
2023-04-21 05:27:12;;78;PROOF_rel_humidity;4;2;48.9
2023-04-21 05:27:12;;78;PROOF_rel_humidity;6;2;90
2023-04-21 05:27:12;;78;PROOF_temp;6;1;20
2023-04-21 05:27:12;;78;PROOF_temperature;2;1;19.600000000000001
2023-04-21 05:27:12;;78;PROOF_temperature;4;1;19.8
2023-04-21 05:27:12;;79;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:12;;79;PROOF_rel_humidity;4;2;52.8
2023-04-21 05:27:12;;79;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:12;;79;PROOF_temp;6;1;5
2023-04-21 05:27:12;;79;PROOF_temperature;2;1;4
2023-04-21 05:27:12;;79;PROOF_temperature;4;1;19.7
2023-04-21 05:27:12;;80;PROOF_rel_humidity;2;2;57.9
2023-04-21 05:27:12;;80;PROOF_rel_humidity;4;2;57.9
2023-04-21 05:27:12;;80;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:12;;80;PROOF_temp;6;1;5
2023-04-21 05:27:12;;80;PROOF_temperature;2;1;19.5
2023-04-21 05:27:12;;80;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:01;;81;PROOF_rel_humidity;2;2;61.3
2023-04-21 05:27:01;;81;PROOF_rel_humidity;4;2;62.4
2023-04-21 05:27:01;;81;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;81;PROOF_temp;6;1;5
2023-04-21 05:27:01;;81;PROOF_temperature;2;1;19.899999999999999
2023-04-21 05:27:01;;81;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:01;;82;PROOF_rel_humidity;2;2;61.9
2023-04-21 05:27:01;;82;PROOF_rel_humidity;4;2;64.5
2023-04-21 05:27:01;;82;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;82;PROOF_temp;6;1;5
2023-04-21 05:27:01;;82;PROOF_temperature;2;1;20.9
2023-04-21 05:27:01;;82;PROOF_temperature;4;1;20.3
2023-04-21 05:27:01;;83;PROOF_rel_humidity;2;2;61.6
2023-04-21 05:27:01;;83;PROOF_rel_humidity;4;2;55.6
2023-04-21 05:27:01;;83;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;83;PROOF_temp;6;1;5
2023-04-21 05:27:01;;83;PROOF_temperature;2;1;21.2
2023-04-21 05:27:01;;83;PROOF_temperature;4;1;20.2
2023-04-21 05:27:12;;84;PROOF_rel_humidity;4;2;51.7
2023-04-21 05:27:12;;84;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:12;;84;PROOF_remarks;6;4;"deeg is ""over the top"" gerezen en ingevallen."
2023-04-21 05:27:12;;84;PROOF_temp;6;1;20
2023-04-21 05:27:12;;84;PROOF_temperature;2;1;5
2023-04-21 05:27:12;;84;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:12;;85;PROOF_rel_humidity;2;2;52.6
2023-04-21 05:27:12;;85;PROOF_rel_humidity;4;2;47.5
2023-04-21 05:27:12;;85;PROOF_rel_humidity;6;2;60
2023-04-21 05:27:12;;85;PROOF_remarks;6;4;"broden hebben een harde en droge korst na narijs
grote luchtbellen onder de korst"
2023-04-21 05:27:12;;85;PROOF_temp;6;1;35
2023-04-21 05:27:12;;85;PROOF_temperature;2;1;20
2023-04-21 05:27:12;;85;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:12;;86;PROOF_rel_humidity;4;2;49.8
2023-04-21 05:27:12;;86;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:12;;86;PROOF_temp;6;1;5
2023-04-21 05:27:12;;86;PROOF_temperature;2;1;5
2023-04-21 05:27:12;;86;PROOF_temperature;4;1;20.100000000000001
2023-04-21 05:27:12;;87;PROOF_rel_humidity;2;2;51.5
2023-04-21 05:27:12;;87;PROOF_rel_humidity;4;2;50.3
2023-04-21 05:27:12;;87;PROOF_rel_humidity;6;2;88
2023-04-21 05:27:12;;87;PROOF_temp;6;1;20
2023-04-21 05:27:12;;87;PROOF_temperature;2;1;19.7
2023-04-21 05:27:12;;87;PROOF_temperature;4;1;20.2
2023-04-21 05:27:12;;88;PROOF_rel_humidity;2;2;50
2023-04-21 05:27:12;;88;PROOF_rel_humidity;4;2;50.5
2023-04-21 05:27:12;;88;PROOF_rel_humidity;6;2;77
2023-04-21 05:27:12;;88;PROOF_temp;6;1;20
2023-04-21 05:27:12;;88;PROOF_temperature;2;1;19.8
2023-04-21 05:27:12;;88;PROOF_temperature;4;1;20.2
2023-04-21 05:27:12;;89;PROOF_rel_humidity;2;2;53.8
2023-04-21 05:27:13;;89;PROOF_rel_humidity;4;2;55.1
2023-04-21 05:27:13;;89;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:13;;89;PROOF_temp;6;1;5
2023-04-21 05:27:13;;89;PROOF_temperature;2;1;19.899999999999999
2023-04-21 05:27:13;;89;PROOF_temperature;4;1;20.2
2023-04-21 05:27:06;;90;PROOF_cabinet;6;3;3
2023-04-21 05:27:06;;90;PROOF_rel_humidity;4;2;51.6
2023-04-21 05:27:06;;90;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:06;;90;PROOF_remarks;6;4;deeg is ingevallen
2023-04-21 05:27:06;;90;PROOF_temp;6;1;35
2023-04-21 05:27:06;;90;PROOF_temperature;2;1;5
2023-04-21 05:27:06;;90;PROOF_temperature;4;1;19.7
2023-04-21 05:27:06;;91;PROOF_cabinet;6;3;2
2023-04-21 05:27:06;;91;PROOF_rel_humidity;4;2;52.7
2023-04-21 05:27:07;;91;PROOF_rel_humidity;6;2;91
2023-04-21 05:27:07;;91;PROOF_remarks;6;4;deeg is ingevallen
2023-04-21 05:27:07;;91;PROOF_temp;6;1;20
2023-04-21 05:27:07;;91;PROOF_temperature;2;1;5
2023-04-21 05:27:07;;91;PROOF_temperature;4;1;19.8
2023-04-21 05:27:07;;92;PROOF_cabinet;6;3;2
2023-04-21 05:27:07;;92;PROOF_rel_humidity;2;2;51.7
2023-04-21 05:27:07;;92;PROOF_rel_humidity;4;2;52.2
2023-04-21 05:27:07;;92;PROOF_rel_humidity;6;2;91
2023-04-21 05:27:07;;92;PROOF_remarks;6;4;deeg is ingevallen
2023-04-21 05:27:07;;92;PROOF_temp;6;1;20
2023-04-21 05:27:07;;92;PROOF_temperature;2;1;19.8
2023-04-21 05:27:07;;92;PROOF_temperature;4;1;19.8
2023-04-21 05:27:07;;93;PROOF_cabinet;6;3;3
2023-04-21 05:27:07;;93;PROOF_rel_humidity;4;2;66.3
2023-04-21 05:27:07;;93;PROOF_rel_humidity;6;2;79
2023-04-21 05:27:07;;93;PROOF_temp;6;1;20
2023-04-21 05:27:07;;93;PROOF_temperature;2;1;5
2023-04-21 05:27:07;;93;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:07;;94;PROOF_cabinet;2;3;3
2023-04-21 05:27:07;;94;PROOF_cabinet;6;3;3
2023-04-21 05:27:07;;94;PROOF_rel_humidity;2;2;65.599999999999994
2023-04-21 05:27:07;;94;PROOF_rel_humidity;4;2;54
2023-04-21 05:27:07;;94;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:07;;94;PROOF_temp;6;1;20
2023-04-21 05:27:07;;94;PROOF_temperature;2;1;19.8
2023-04-21 05:27:07;;94;PROOF_temperature;4;1;20.399999999999999
2023-04-21 05:27:07;;95;PROOF_cabinet;2;3;3
2023-04-21 05:27:07;;95;PROOF_cabinet;6;3;3
2023-04-21 05:27:07;;95;PROOF_rel_humidity;2;2;64.5
2023-04-21 05:27:07;;95;PROOF_rel_humidity;4;2;<logger>
2023-04-21 05:27:07;;95;PROOF_rel_humidity;6;2;82
2023-04-21 05:27:07;;95;PROOF_temp;6;1;20
2023-04-21 05:27:07;;95;PROOF_temperature;2;1;19.7
2023-04-21 05:27:07;;95;PROOF_temperature;4;1;<logger>
2023-04-21 05:27:01;;97;PROOF_rel_humidity;2;2;35.200000000000003
2023-04-21 05:27:01;;97;PROOF_rel_humidity;4;2;36
2023-04-21 05:27:01;;97;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;97;PROOF_temp;6;1;5
2023-04-21 05:27:01;;97;PROOF_temperature;2;1;20.399999999999999
2023-04-21 05:27:01;;97;PROOF_temperature;4;1;20.5
2023-04-21 05:27:01;;98;PROOF_rel_humidity;2;2;39.700000000000003
2023-04-21 05:27:01;;98;PROOF_rel_humidity;4;2;37.6
2023-04-21 05:27:01;;98;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;98;PROOF_temp;6;1;5
2023-04-21 05:27:01;;98;PROOF_temperature;2;1;20.8
2023-04-21 05:27:01;;98;PROOF_temperature;4;1;21.2
2023-04-21 05:27:01;;99;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:01;;99;PROOF_rel_humidity;4;2;38.6
2023-04-21 05:27:01;;99;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;99;PROOF_temp;6;1;5
2023-04-21 05:27:01;;99;PROOF_temperature;2;1;<fridge temp>
2023-04-21 05:27:01;;99;PROOF_temperature;4;1;20.8
2023-04-21 05:27:01;;9999;PROOF_rel_humidity;2;2;<logger>
2023-04-21 05:27:01;;9999;PROOF_rel_humidity;4;2;<logger>
2023-04-21 05:27:01;;9999;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;9999;PROOF_temp;6;1;5
2023-04-21 05:27:01;;9999;PROOF_temperature;2;1;<logger>
2023-04-21 05:27:01;;9999;PROOF_temperature;4;1;<logger>
