ID;Datum;RH[%RV];TEMP[°C];
33162;14/09/2022 11:17:17;66,3;32,6;
33163;14/09/2022 11:20:17;86,2;32,7;
33164;14/09/2022 11:23:17;85,1;32,7;
33165;14/09/2022 11:26:17;57,9;32,3;
33166;14/09/2022 11:29:17;89,8;32,6;
33167;14/09/2022 11:32:17;88,3;32,7;
33168;14/09/2022 11:35:17;87,2;32,7;
33169;14/09/2022 11:38:17;86,3;32,7;
33170;14/09/2022 11:41:17;85,5;32,8;
33171;14/09/2022 11:44:17;84,6;32,8;
33172;14/09/2022 11:47:17;83,8;32,8;
33173;14/09/2022 11:50:17;90,4;32,6;
33174;14/09/2022 11:53:17;70,2;32,5;
33175;14/09/2022 11:56:17;85,7;32,2;
33176;14/09/2022 11:59:17;82,2;32,2;
33177;14/09/2022 12:02:17;84,7;32,3;
33178;14/09/2022 12:05:17;84,9;32,3;
33179;14/09/2022 12:08:17;85;32,4;
33180;14/09/2022 12:11:17;83,5;32,4;
33181;14/09/2022 12:14:17;83,6;32,5;
33182;14/09/2022 12:17:17;84,4;32,5;
33183;14/09/2022 12:20:17;83,5;32,5;
33184;14/09/2022 12:23:17;83,1;32,5;
33185;14/09/2022 12:26:17;84;32,6;
33186;14/09/2022 12:29:17;83,3;32,6;
33187;14/09/2022 12:32:17;83,1;32,6;
33188;14/09/2022 12:35:17;87,3;32,5;
33189;14/09/2022 12:38:17;85,5;32,6;
33190;14/09/2022 12:41:17;84,6;32,6;
33191;14/09/2022 12:44:17;84;32,6;
33192;14/09/2022 12:47:17;83,4;32,6;
33193;14/09/2022 12:50:17;83,1;32,6;
33194;14/09/2022 12:53:17;82,7;32,6;
33195;14/09/2022 12:56:17;82,4;32,6;
33196;14/09/2022 12:59:17;82,2;32,6;
33197;14/09/2022 13:02:17;85,2;32,7;
33198;14/09/2022 13:05:17;84;32,7;
33199;14/09/2022 13:08:17;83,2;32,7;
33200;14/09/2022 13:11:17;82,7;32,7;
33201;14/09/2022 13:14:17;83;32,8;
33202;14/09/2022 13:17:17;51,3;32,1;
33203;14/09/2022 13:20:17;47,5;32,2;
33204;14/09/2022 13:23:17;49;32,3;
33205;14/09/2022 13:26:17;47,3;32,4;
33206;14/09/2022 13:29:17;46,5;32,4;
33207;14/09/2022 13:32:17;44,9;32,3;
33208;14/09/2022 13:35:17;43,8;32,3;
33209;14/09/2022 13:38:17;43,1;32,2;
33210;14/09/2022 13:41:17;42,4;32,1;
33211;14/09/2022 13:44:17;40,6;32;
33212;14/09/2022 13:47:17;40,5;31,9;
33213;14/09/2022 13:50:17;40,6;31,8;
33214;14/09/2022 13:53:17;40,7;31,7;
33215;14/09/2022 13:56:17;40,1;31,6;
33216;14/09/2022 13:59:17;40,4;31,5;
33217;14/09/2022 14:02:17;39,7;31,4;
33218;14/09/2022 14:05:17;39,6;31,3;
33219;14/09/2022 14:08:17;39,4;31,1;
33220;14/09/2022 14:11:17;39,6;31;
33221;14/09/2022 14:14:17;39,8;30,9;
33222;14/09/2022 14:17:17;40;30,8;
33223;14/09/2022 14:20:17;40,4;30,7;
33224;14/09/2022 14:23:17;40,2;30,6;
33225;14/09/2022 14:26:17;40,5;30,5;
33226;14/09/2022 14:29:17;40,4;30,3;
33227;14/09/2022 14:32:17;40,5;30,2;
33228;14/09/2022 14:35:17;40,6;30,1;
33229;14/09/2022 14:38:17;40,5;30;
33230;14/09/2022 14:41:17;40,4;29,9;
33231;14/09/2022 14:44:17;40,4;29,8;
33232;14/09/2022 14:47:17;40,6;29,7;
33233;14/09/2022 14:50:17;40,7;29,5;
33234;14/09/2022 14:53:17;40,7;29,4;
33235;14/09/2022 14:56:17;40,9;29,3;
33236;14/09/2022 14:59:17;41,1;29,2;
33237;14/09/2022 15:02:17;41,3;29,1;
33238;14/09/2022 15:05:17;41,3;29;
33239;14/09/2022 15:08:17;41,6;28,9;
33240;14/09/2022 15:11:17;41,9;28,8;
33241;14/09/2022 15:14:17;42,1;28,7;
33242;14/09/2022 15:17:17;42,3;28,6;
33243;14/09/2022 15:20:17;42,4;28,5;
33244;14/09/2022 15:23:17;42,7;28,4;
33245;14/09/2022 15:26:17;42,9;28,3;
33246;14/09/2022 15:29:17;43;28,2;
33247;14/09/2022 15:32:17;43,2;28,1;
33248;14/09/2022 15:35:17;43,4;28;
33249;14/09/2022 15:38:17;43,5;27,9;
33250;14/09/2022 15:41:17;43,5;27,8;
33251;14/09/2022 15:44:17;43,7;27,7;
33252;14/09/2022 15:47:17;43,9;27,6;
33253;14/09/2022 15:50:17;44;27,5;
33254;14/09/2022 15:53:17;44;27,4;
33255;14/09/2022 15:56:17;44,1;27,3;
33256;14/09/2022 15:59:17;44,4;27,2;
33257;14/09/2022 16:02:17;44,5;27,1;
33258;14/09/2022 16:05:17;44,5;27;
33259;14/09/2022 16:08:17;44,6;26,9;
33260;14/09/2022 16:11:17;44,8;26,9;
33261;14/09/2022 16:14:17;45;26,8;
33262;14/09/2022 16:17:17;45,1;26,7;
33263;14/09/2022 16:20:17;45,3;26,6;
33264;14/09/2022 16:23:17;45,2;26,5;
33265;14/09/2022 16:26:17;45,3;26,4;
33266;14/09/2022 16:29:17;45,6;26,3;
33267;14/09/2022 16:32:17;45,9;26,2;
33268;14/09/2022 16:35:17;46,2;26,2;
33269;14/09/2022 16:38:17;46,5;26,1;
33270;14/09/2022 16:41:17;46,7;26;
33271;14/09/2022 16:44:17;47,1;25,9;
33272;14/09/2022 16:47:17;47,4;25,8;
33273;14/09/2022 16:50:17;47,7;25,8;
33274;14/09/2022 16:53:17;47,8;25,7;
33275;14/09/2022 16:56:17;48;25,6;
33276;14/09/2022 16:59:17;48,2;25,5;
33277;14/09/2022 17:02:17;48,3;25,4;
33278;14/09/2022 17:05:17;48,4;25,4;
33279;14/09/2022 17:08:17;48,6;25,3;
33280;14/09/2022 17:11:17;48,9;25,2;
33281;14/09/2022 17:14:17;49,3;25,2;
33282;14/09/2022 17:17:17;49,7;25,1;
33283;14/09/2022 17:20:17;50;25;
33284;14/09/2022 17:23:17;50,2;25;
33285;14/09/2022 17:26:17;50,5;24,9;
33286;14/09/2022 17:29:17;50,7;24,8;
33287;14/09/2022 17:32:17;50,9;24,8;
33288;14/09/2022 17:35:17;51,1;24,7;
33289;14/09/2022 17:38:17;51,2;24,6;
33290;14/09/2022 17:41:17;51,2;24,6;
33291;14/09/2022 17:44:17;51,2;24,5;
33292;14/09/2022 17:47:17;51,3;24,5;
33293;14/09/2022 17:50:17;51,4;24,4;
33294;14/09/2022 17:53:17;51,4;24,3;
33295;14/09/2022 17:56:17;51,5;24,3;
33296;14/09/2022 17:59:17;51,6;24,2;
33297;14/09/2022 18:02:17;51,8;24,1;
33298;14/09/2022 18:05:17;51,9;24,1;
33299;14/09/2022 18:08:17;52,1;24;
33300;14/09/2022 18:11:17;52,4;24;
33301;14/09/2022 18:14:17;52,7;23,9;
33302;14/09/2022 18:17:17;53,5;23,9;
33303;14/09/2022 18:20:17;54,5;23,8;
33304;14/09/2022 18:23:17;55,6;23,8;
33305;14/09/2022 18:26:17;56,7;23,8;
33306;14/09/2022 18:29:17;58,2;23,7;
33307;14/09/2022 18:32:17;59,4;23,7;
33308;14/09/2022 18:35:17;60,4;23,7;
33309;14/09/2022 18:38:17;61,3;23,6;
33310;14/09/2022 18:41:17;62,1;23,6;
33311;14/09/2022 18:44:17;62,9;23,5;
33312;14/09/2022 18:47:17;63,6;23,5;
33313;14/09/2022 18:50:17;64,2;23,5;
33314;14/09/2022 18:53:17;64,8;23,4;
33315;14/09/2022 18:56:17;65,2;23,4;
33316;14/09/2022 18:59:17;65,6;23,3;
33317;14/09/2022 19:02:17;66;23,3;
33318;14/09/2022 19:05:17;66,3;23,3;
33319;14/09/2022 19:08:17;66,6;23,2;
33320;14/09/2022 19:11:17;66,8;23,2;
33321;14/09/2022 19:14:17;67;23,2;
33322;14/09/2022 19:17:17;67,2;23,1;
33323;14/09/2022 19:20:17;67,3;23,1;
33324;14/09/2022 19:23:17;67,4;23,1;
33325;14/09/2022 19:26:17;67,5;23;
33326;14/09/2022 19:29:17;67,5;23;
33327;14/09/2022 19:32:17;67,5;23;
33328;14/09/2022 19:35:17;67,5;22,9;
33329;14/09/2022 19:38:17;67,5;22,9;
33330;14/09/2022 19:41:17;67,5;22,9;
33331;14/09/2022 19:44:17;67,5;22,9;
33332;14/09/2022 19:47:17;67,4;22,8;
33333;14/09/2022 19:50:17;67,4;22,8;
33334;14/09/2022 19:53:17;67,4;22,8;
33335;14/09/2022 19:56:17;67,3;22,8;
33336;14/09/2022 19:59:17;67,3;22,7;
33337;14/09/2022 20:02:17;67,3;22,7;
33338;14/09/2022 20:05:17;67,2;22,7;
33339;14/09/2022 20:08:17;67,2;22,7;
33340;14/09/2022 20:11:17;67,2;22,7;
33341;14/09/2022 20:14:17;67,1;22,6;
33342;14/09/2022 20:17:17;67,1;22,6;
33343;14/09/2022 20:20:17;67,1;22,6;
33344;14/09/2022 20:23:17;67,1;22,6;
33345;14/09/2022 20:26:17;67,1;22,6;
33346;14/09/2022 20:29:17;67;22,6;
33347;14/09/2022 20:32:17;67;22,5;
33348;14/09/2022 20:35:17;67;22,5;
33349;14/09/2022 20:38:17;67;22,5;
33350;14/09/2022 20:41:17;67;22,5;
33351;14/09/2022 20:44:17;67;22,5;
33352;14/09/2022 20:47:17;67;22,5;
33353;14/09/2022 20:50:17;67;22,5;
33354;14/09/2022 20:53:17;67;22,4;
33355;14/09/2022 20:56:17;67;22,4;
33356;14/09/2022 20:59:17;67;22,4;
33357;14/09/2022 21:02:17;66,9;22,4;
33358;14/09/2022 21:05:17;66,9;22,4;
33359;14/09/2022 21:08:17;66,9;22,4;
33360;14/09/2022 21:11:17;66,9;22,4;
33361;14/09/2022 21:14:17;66,9;22,4;
33362;14/09/2022 21:17:17;66,9;22,3;
33363;14/09/2022 21:20:17;66,9;22,3;
33364;14/09/2022 21:23:17;66,9;22,3;
33365;14/09/2022 21:26:17;66,9;22,3;
33366;14/09/2022 21:29:17;66,9;22,3;
33367;14/09/2022 21:32:17;66,9;22,3;
33368;14/09/2022 21:35:17;66,9;22,3;
33369;14/09/2022 21:38:17;66,9;22,3;
33370;14/09/2022 21:41:17;66,9;22,3;
33371;14/09/2022 21:44:17;66,9;22,3;
33372;14/09/2022 21:47:17;66,9;22,3;
33373;14/09/2022 21:50:17;66,9;22,3;
33374;14/09/2022 21:53:17;66,9;22,2;
33375;14/09/2022 21:56:17;66,9;22,2;
33376;14/09/2022 21:59:17;66,9;22,2;
33377;14/09/2022 22:02:17;66,9;22,2;
33378;14/09/2022 22:05:17;66,8;22,2;
33379;14/09/2022 22:08:17;66,8;22,2;
33380;14/09/2022 22:11:17;66,8;22,2;
33381;14/09/2022 22:14:17;66,8;22,2;
33382;14/09/2022 22:17:17;66,8;22,2;
33383;14/09/2022 22:20:17;66,7;22,2;
33384;14/09/2022 22:23:17;66,7;22,2;
33385;14/09/2022 22:26:17;66,6;22,2;
33386;14/09/2022 22:29:17;66,5;22,2;
33387;14/09/2022 22:32:17;66,4;22,1;
33388;14/09/2022 22:35:17;66,3;22,1;
33389;14/09/2022 22:38:17;66,2;22,1;
33390;14/09/2022 22:41:17;66,1;22,1;
33391;14/09/2022 22:44:17;66;22,1;
33392;14/09/2022 22:47:17;65,9;22,1;
33393;14/09/2022 22:50:17;65,7;22,1;
33394;14/09/2022 22:53:17;65,5;22,1;
33395;14/09/2022 22:56:17;65,4;22,1;
33396;14/09/2022 22:59:17;65,4;22,1;
33397;14/09/2022 23:02:17;65,4;22,1;
33398;14/09/2022 23:05:17;65,5;22,1;
33399;14/09/2022 23:08:17;65,3;22,1;
33400;14/09/2022 23:11:17;65,2;22,1;
33401;14/09/2022 23:14:17;65,2;22;
33402;14/09/2022 23:17:17;65;22;
33403;14/09/2022 23:20:17;64,9;22;
33404;14/09/2022 23:23:17;64,9;22;
33405;14/09/2022 23:26:17;64,9;22;
33406;14/09/2022 23:29:17;64,7;22;
33407;14/09/2022 23:32:17;64,6;22;
33408;14/09/2022 23:35:17;64,4;22;
33409;14/09/2022 23:38:17;64,4;22;
33410;14/09/2022 23:41:17;64,2;22;
33411;14/09/2022 23:44:17;64,3;22;
33412;14/09/2022 23:47:17;64,3;22;
33413;14/09/2022 23:50:17;64,2;22;
33414;14/09/2022 23:53:17;64;22;
33415;14/09/2022 23:56:17;63,8;22;
33416;14/09/2022 23:59:17;63,7;22;
33417;15/09/2022 00:02:17;63,6;22;
33418;15/09/2022 00:05:17;63,7;21,9;
33419;15/09/2022 00:08:17;63,6;21,9;
33420;15/09/2022 00:11:17;63,5;21,9;
33421;15/09/2022 00:14:17;63,4;21,9;
33422;15/09/2022 00:17:17;63,3;21,9;
33423;15/09/2022 00:20:17;63,1;21,9;
33424;15/09/2022 00:23:17;62,9;21,9;
33425;15/09/2022 00:26:17;63;21,9;
33426;15/09/2022 00:29:17;63;21,9;
33427;15/09/2022 00:32:17;62,8;21,9;
33428;15/09/2022 00:35:17;62,6;21,9;
33429;15/09/2022 00:38:17;62,5;21,9;
33430;15/09/2022 00:41:17;62,4;21,9;
33431;15/09/2022 00:44:17;62,3;21,9;
33432;15/09/2022 00:47:17;62,2;21,9;
33433;15/09/2022 00:50:17;62,2;21,9;
33434;15/09/2022 00:53:17;62,2;21,9;
33435;15/09/2022 00:56:17;62;21,9;
33436;15/09/2022 00:59:17;61,8;21,8;
33437;15/09/2022 01:02:17;61,7;21,8;
33438;15/09/2022 01:05:17;61,6;21,8;
33439;15/09/2022 01:08:17;61,6;21,8;
33440;15/09/2022 01:11:17;61,6;21,8;
33441;15/09/2022 01:14:17;61,6;21,8;
33442;15/09/2022 01:17:17;61,5;21,8;
33443;15/09/2022 01:20:17;61,4;21,8;
33444;15/09/2022 01:23:17;61,2;21,8;
33445;15/09/2022 01:26:17;61;21,8;
33446;15/09/2022 01:29:17;61;21,8;
33447;15/09/2022 01:32:17;61,1;21,8;
33448;15/09/2022 01:35:17;61,1;21,8;
33449;15/09/2022 01:38:17;60,9;21,8;
33450;15/09/2022 01:41:17;60,8;21,8;
33451;15/09/2022 01:44:17;60,7;21,8;
33452;15/09/2022 01:47:17;60,6;21,8;
33453;15/09/2022 01:50:17;60,5;21,8;
33454;15/09/2022 01:53:17;60,5;21,8;
33455;15/09/2022 01:56:17;60,6;21,8;
33456;15/09/2022 01:59:17;60,5;21,7;
33457;15/09/2022 02:02:17;60,3;21,7;
33458;15/09/2022 02:05:17;60,2;21,7;
33459;15/09/2022 02:08:17;60,2;21,7;
33460;15/09/2022 02:11:17;60,1;21,7;
33461;15/09/2022 02:14:17;60;21,7;
33462;15/09/2022 02:17:17;60,1;21,7;
33463;15/09/2022 02:20:17;60,1;21,7;
33464;15/09/2022 02:23:17;60,1;21,7;
33465;15/09/2022 02:26:17;59,9;21,7;
33466;15/09/2022 02:29:17;59,8;21,7;
33467;15/09/2022 02:32:17;59,7;21,7;
33468;15/09/2022 02:35:17;59,7;21,7;
33469;15/09/2022 02:38:17;59,8;21,7;
33470;15/09/2022 02:41:17;59,8;21,7;
33471;15/09/2022 02:44:17;59,7;21,7;
33472;15/09/2022 02:47:17;59,7;21,7;
33473;15/09/2022 02:50:17;59,6;21,7;
33474;15/09/2022 02:53:17;59,5;21,7;
33475;15/09/2022 02:56:17;59,4;21,7;
33476;15/09/2022 02:59:17;59,5;21,7;
33477;15/09/2022 03:02:17;59,6;21,7;
33478;15/09/2022 03:05:17;59,5;21,6;
33479;15/09/2022 03:08:17;59,4;21,6;
33480;15/09/2022 03:11:17;59,4;21,6;
33481;15/09/2022 03:14:17;59,4;21,6;
33482;15/09/2022 03:17:17;59,3;21,6;
33483;15/09/2022 03:20:17;59,3;21,6;
33484;15/09/2022 03:23:17;59,4;21,6;
33485;15/09/2022 03:26:17;59,3;21,6;
33486;15/09/2022 03:29:17;59,2;21,6;
33487;15/09/2022 03:32:17;59,2;21,6;
33488;15/09/2022 03:35:17;59,2;21,6;
33489;15/09/2022 03:38:17;59,2;21,6;
33490;15/09/2022 03:41:17;59,2;21,6;
33491;15/09/2022 03:44:17;59,2;21,6;
33492;15/09/2022 03:47:17;59,1;21,6;
33493;15/09/2022 03:50:17;59,1;21,6;
33494;15/09/2022 03:53:17;59,1;21,6;
33495;15/09/2022 03:56:17;59,1;21,6;
33496;15/09/2022 03:59:17;59,1;21,6;
33497;15/09/2022 04:02:17;59,1;21,6;
33498;15/09/2022 04:05:17;59,1;21,6;
33499;15/09/2022 04:08:17;59,2;21,6;
33500;15/09/2022 04:11:17;59,2;21,6;
33501;15/09/2022 04:14:17;59,2;21,6;
33502;15/09/2022 04:17:17;59,2;21,6;
33503;15/09/2022 04:20:17;59,2;21,6;
33504;15/09/2022 04:23:17;59,1;21,6;
33505;15/09/2022 04:26:17;59,2;21,6;
33506;15/09/2022 04:29:17;59,2;21,5;
33507;15/09/2022 04:32:17;59,2;21,5;
33508;15/09/2022 04:35:17;59,2;21,5;
33509;15/09/2022 04:38:17;59,2;21,5;
33510;15/09/2022 04:41:17;59,2;21,5;
33511;15/09/2022 04:44:17;59,2;21,5;
33512;15/09/2022 04:47:17;59,3;21,5;
33513;15/09/2022 04:50:17;59,3;21,5;
33514;15/09/2022 04:53:17;59,3;21,5;
33515;15/09/2022 04:56:17;59,3;21,5;
33516;15/09/2022 04:59:17;59,7;21,5;
33517;15/09/2022 05:02:17;60;21,5;
33518;15/09/2022 05:05:17;60;21,5;
33519;15/09/2022 05:08:17;60,1;21,5;
33520;15/09/2022 05:11:17;60,1;21,5;
33521;15/09/2022 05:14:17;60;21,5;
33522;15/09/2022 05:17:17;59,8;21,5;
33523;15/09/2022 05:20:17;59,7;21,5;
33524;15/09/2022 05:23:17;59,6;21,5;
33525;15/09/2022 05:26:17;59,5;21,5;
33526;15/09/2022 05:29:17;59,2;21,5;
33527;15/09/2022 05:32:17;58,9;21,5;
33528;15/09/2022 05:35:17;58,7;21,4;
33529;15/09/2022 05:38:17;58,5;21,4;
33530;15/09/2022 05:41:17;58,3;21,4;
33531;15/09/2022 05:44:17;58,2;21,4;
33532;15/09/2022 05:47:17;58,1;21,4;
33533;15/09/2022 05:50:17;58;21,4;
33534;15/09/2022 05:53:17;57,9;21,4;
33535;15/09/2022 05:56:17;57,9;21,4;
33536;15/09/2022 05:59:17;57,9;21,4;
33537;15/09/2022 06:02:17;57,9;21,4;
33538;15/09/2022 06:05:17;57,8;21,3;
33539;15/09/2022 06:08:17;57,9;21,3;
33540;15/09/2022 06:11:17;58;21,3;
33541;15/09/2022 06:14:17;58;21,3;
33542;15/09/2022 06:17:17;58;21,3;
33543;15/09/2022 06:20:17;58,1;21,3;
33544;15/09/2022 06:23:17;58,1;21,2;
33545;15/09/2022 06:26:17;58;21,2;
33546;15/09/2022 06:29:17;58;21,2;
33547;15/09/2022 06:32:17;58;21,2;
33548;15/09/2022 06:35:17;58,1;21,2;
33549;15/09/2022 06:38:17;58,2;21,2;
33550;15/09/2022 06:41:17;58,1;21,1;
33551;15/09/2022 06:44:17;58,2;21,1;
33552;15/09/2022 06:47:17;58,2;21,1;
33553;15/09/2022 06:50:17;58,2;21,1;
33554;15/09/2022 06:53:17;58,3;21,1;
33555;15/09/2022 06:56:17;58,4;21;
33556;15/09/2022 06:59:17;58,4;21;
33557;15/09/2022 07:02:17;58,5;21;
33558;15/09/2022 07:05:17;58,4;21;
33559;15/09/2022 07:08:17;58,5;21;
33560;15/09/2022 07:11:17;58,6;20,9;
33561;15/09/2022 07:14:17;58,7;20,9;
33562;15/09/2022 07:17:17;58,9;20,9;
33563;15/09/2022 07:20:17;59;20,9;
33564;15/09/2022 07:23:17;59,2;20,9;
33565;15/09/2022 07:26:17;59,4;20,8;
33566;15/09/2022 07:29:17;59,6;20,8;
33567;15/09/2022 07:32:17;59,8;20,8;
33568;15/09/2022 07:35:17;60;20,8;
33569;15/09/2022 07:38:17;60,2;20,8;
33570;15/09/2022 07:41:17;60,3;20,7;
33571;15/09/2022 07:44:17;60,4;20,7;
33572;15/09/2022 07:47:17;60,6;20,7;
33573;15/09/2022 07:50:17;60,7;20,7;
33574;15/09/2022 07:53:17;60,8;20,6;
33575;15/09/2022 07:56:17;60,9;20,6;
33576;15/09/2022 07:59:17;61;20,6;
33577;15/09/2022 08:02:17;61,1;20,6;
33578;15/09/2022 08:05:17;61,2;20,6;
33579;15/09/2022 08:08:17;61,2;20,5;
33580;15/09/2022 08:11:17;61,3;20,5;
33581;15/09/2022 08:14:17;61,4;20,5;
33582;15/09/2022 08:17:17;61,5;20,5;
33583;15/09/2022 08:20:17;61,5;20,5;
33584;15/09/2022 08:23:17;61,6;20,4;
33585;15/09/2022 08:26:17;61,7;20,4;
33586;15/09/2022 08:29:17;61,8;20,4;
33587;15/09/2022 08:32:17;61,8;20,4;
33588;15/09/2022 08:35:17;61,9;20,3;
33589;15/09/2022 08:38:17;62;20,3;
33590;15/09/2022 08:41:17;62,1;20,3;
33591;15/09/2022 08:44:17;62,3;20,3;
33592;15/09/2022 08:47:17;62,4;20,3;
33593;15/09/2022 08:50:17;62,5;20,2;
33594;15/09/2022 08:53:17;62,7;20,2;
33595;15/09/2022 08:56:17;62,8;20,2;
33596;15/09/2022 08:59:17;62,9;20,2;
33597;15/09/2022 09:02:17;63;20,2;
33598;15/09/2022 09:05:17;63,2;20,1;
33599;15/09/2022 09:08:17;63,3;20,1;
33600;15/09/2022 09:11:17;63,5;20,1;
33601;15/09/2022 09:14:17;63,6;20,1;
33602;15/09/2022 09:17:17;63,7;20,1;
33603;15/09/2022 09:20:17;63,8;20,1;
33604;15/09/2022 09:23:17;63,9;20;
33605;15/09/2022 09:26:17;64;20;
33606;15/09/2022 09:29:17;64;20;
33607;15/09/2022 09:32:17;64;20;
33608;15/09/2022 09:35:17;64,2;20;
33609;15/09/2022 09:38:17;64,3;20;
33610;15/09/2022 09:41:17;64,4;20;
33611;15/09/2022 09:44:17;64,5;19,9;
33612;15/09/2022 09:47:17;64,6;19,9;
33613;15/09/2022 09:50:17;64,6;19,9;
33614;15/09/2022 09:53:17;64,7;19,9;
33615;15/09/2022 09:56:17;64,8;19,9;
33616;15/09/2022 09:59:17;64,8;19,9;
33617;15/09/2022 10:02:17;64,8;19,9;
33618;15/09/2022 10:05:17;64,8;19,9;
33619;15/09/2022 10:08:17;64,8;19,9;
33620;15/09/2022 10:11:17;64,9;19,9;
33621;15/09/2022 10:14:17;64,9;19,8;
33622;15/09/2022 10:17:17;65;19,8;
33623;15/09/2022 10:20:17;65;19,8;
33624;15/09/2022 10:23:17;65;19,8;
33625;15/09/2022 10:26:17;65;19,8;
33626;15/09/2022 10:29:17;64,9;19,8;
33627;15/09/2022 10:32:17;64,8;19,8;
33628;15/09/2022 10:35:17;64,7;19,8;
33629;15/09/2022 10:38:17;64,5;19,8;
33630;15/09/2022 10:41:17;64,2;19,8;
33631;15/09/2022 10:44:17;64;19,8;
33632;15/09/2022 10:47:17;63,8;19,8;
33633;15/09/2022 10:50:17;63,6;19,8;
33634;15/09/2022 10:53:17;63,4;19,8;
33635;15/09/2022 10:56:17;63,3;19,7;
33636;15/09/2022 10:59:17;63,1;19,7;
33637;15/09/2022 11:02:17;63;19,7;
33638;15/09/2022 11:05:17;62,9;19,7;
33639;15/09/2022 11:08:17;62,8;19,7;
33640;15/09/2022 11:11:17;62,7;19,7;
33641;15/09/2022 11:14:17;62,7;19,7;
33642;15/09/2022 11:17:17;62,6;19,7;
33643;15/09/2022 11:20:17;62,6;19,7;
33644;15/09/2022 11:23:17;62,6;19,7;
33645;15/09/2022 11:26:17;62,6;19,7;
33646;15/09/2022 11:29:17;62,5;19,7;
33647;15/09/2022 11:32:17;62,5;19,7;
33648;15/09/2022 11:35:17;62,5;19,7;
33649;15/09/2022 11:38:17;62,5;19,7;
33650;15/09/2022 11:41:17;62,5;19,7;
33651;15/09/2022 11:44:17;62,6;19,7;
33652;15/09/2022 11:47:17;62,7;19,7;
33653;15/09/2022 11:50:17;62,8;19,7;
33654;15/09/2022 11:53:17;62,9;19,7;
33655;15/09/2022 11:56:17;62,9;19,6;
33656;15/09/2022 11:59:17;63;19,6;
33657;15/09/2022 12:02:17;63,1;19,6;
33658;15/09/2022 12:05:17;63,1;19,6;
33659;15/09/2022 12:08:17;63,3;19,6;
33660;15/09/2022 12:11:17;63,3;19,6;
33661;15/09/2022 12:14:17;63,4;19,6;
33662;15/09/2022 12:17:17;63,4;19,6;
33663;15/09/2022 12:20:17;63,4;19,6;
33664;15/09/2022 12:23:17;63,3;19,6;
33665;15/09/2022 12:26:17;63,3;19,6;
33666;15/09/2022 12:29:17;63,3;19,6;
33667;15/09/2022 12:32:17;63,3;19,6;
33668;15/09/2022 12:35:17;63,3;19,6;
33669;15/09/2022 12:38:17;63,3;19,6;
33670;15/09/2022 12:41:17;63,3;19,6;
33671;15/09/2022 12:44:17;63,3;19,6;
33672;15/09/2022 12:47:17;63,4;19,6;
33673;15/09/2022 12:50:17;63,6;19,6;
33674;15/09/2022 12:53:17;63,6;19,6;
33675;15/09/2022 12:56:17;63,7;19,6;
33676;15/09/2022 12:59:17;63,6;19,6;
33677;15/09/2022 13:02:17;63,3;19,5;
33678;15/09/2022 13:05:17;62,9;19,5;
33679;15/09/2022 13:08:17;62,3;19,5;
33680;15/09/2022 13:11:17;62;19,5;
33681;15/09/2022 13:14:17;61,9;19,5;
33682;15/09/2022 13:17:17;62;19,5;
33683;15/09/2022 13:20:17;62,1;19,5;
33684;15/09/2022 13:23:17;62,3;19,5;
33685;15/09/2022 13:26:17;62,4;19,5;
33686;15/09/2022 13:29:17;62,6;19,5;
33687;15/09/2022 13:32:17;62,7;19,5;
33688;15/09/2022 13:35:17;62,9;19,5;
33689;15/09/2022 13:38:17;63,1;19,5;
33690;15/09/2022 13:41:17;63,3;19,5;
33691;15/09/2022 13:44:17;63,5;19,5;
33692;15/09/2022 13:47:17;63,5;19,5;
33693;15/09/2022 13:50:17;63,6;19,5;
33694;15/09/2022 13:53:17;63,7;19,5;
33695;15/09/2022 13:56:17;63,8;19,5;
33696;15/09/2022 13:59:17;63,8;19,5;
33697;15/09/2022 14:02:17;63,9;19,5;
33698;15/09/2022 14:05:17;63,9;19,5;
33699;15/09/2022 14:08:17;64;19,5;
33700;15/09/2022 14:11:17;64;19,5;
33701;15/09/2022 14:14:17;63,9;19,5;
33702;15/09/2022 14:17:17;63,9;19,5;
33703;15/09/2022 14:20:17;63,8;19,5;
33704;15/09/2022 14:23:17;63,6;19,5;
33705;15/09/2022 14:26:17;63,2;19,5;
33706;15/09/2022 14:29:17;62,8;19,5;
33707;15/09/2022 14:32:17;62,1;19,5;
33708;15/09/2022 14:35:17;61,7;19,5;
33709;15/09/2022 14:38:17;61,4;19,5;
33710;15/09/2022 14:41:17;61,2;19,5;
33711;15/09/2022 14:44:17;61;19,5;
33712;15/09/2022 14:47:17;60,9;19,5;
33713;15/09/2022 14:50:17;60,8;19,5;
33714;15/09/2022 14:53:17;60,7;19,5;
33715;15/09/2022 14:56:17;60,7;19,5;
33716;15/09/2022 14:59:17;60,7;19,5;
33717;15/09/2022 15:02:17;60,6;19,5;
33718;15/09/2022 15:05:17;60,6;19,5;
33719;15/09/2022 15:08:17;60,5;19,5;
33720;15/09/2022 15:11:17;60,5;19,5;
33721;15/09/2022 15:14:17;60,5;19,5;
33722;15/09/2022 15:17:17;60,6;19,5;
33723;15/09/2022 15:20:17;60,8;19,5;
33724;15/09/2022 15:23:17;60,9;19,5;
33725;15/09/2022 15:26:17;61;19,5;
33726;15/09/2022 15:29:17;61;19,5;
33727;15/09/2022 15:32:17;61,1;19,5;
33728;15/09/2022 15:35:17;61,2;19,5;
